timestamp,key-name,key-char,key-vk,event-type,duration
1728122570.8470259,space,,49,key up,0.09123396873474121
1728122580.040689,,a,0,key down,
1728122580.20716,,a,0,key up,0.16647100448608398
1728122580.4907851,,k,40,key down,
1728122580.59681,,k,40,key up,0.10602498054504395
1728122580.641885,,e,14,key down,
1728122580.717023,,e,14,key up,0.07513785362243652
1728122581.9171112,space,,49,key down,
1728122582.036907,space,,49,key up,0.1197957992553711
1728122582.922178,,l,37,key down,
1728122583.026998,,l,37,key up,0.10482001304626465
1728122583.102172,,o,31,key down,
1728122583.192192,,o,31,key up,0.09002017974853516
1728122583.356979,,n,45,key down,
1728122583.4618409,,n,45,key up,0.10486197471618652
1728122583.6272268,,g,5,key down,
1728122583.7163599,,g,5,key up,0.08913302421569824
1728122585.277156,space,,49,key down,
1728122585.382077,space,,49,key up,0.10492086410522461
1728122586.027116,,u,32,key down,
1728122586.101432,,u,32,key up,0.07431602478027344
1728122586.207249,,n,45,key down,
1728122586.327158,,n,45,key up,0.11990904808044434
1728122586.462635,,t,17,key down,
1728122586.56687,,t,17,key up,0.10423493385314941
1728122586.627145,,i,34,key down,
1728122586.702116,,i,34,key up,0.07497096061706543
1728122586.837248,,l,37,key down,
1728122586.942234,,l,37,key up,0.10498595237731934
1728122587.06203,space,,49,key down,
1728122587.166924,space,,49,key up,0.10489392280578613
1728122587.2570581,,a,0,key down,
1728122587.362083,,a,0,key up,0.10502481460571289
1728122587.377014,space,,49,key down,
1728122587.467167,space,,49,key up,0.09015297889709473
1728122588.187392,,f,3,key down,
1728122588.291896,,f,3,key up,0.10450410842895508
1728122588.45716,,e,14,key down,
1728122588.531764,,e,14,key up,0.07460403442382812
1728122588.907752,,w,13,key down,
1728122588.995368,,w,13,key up,0.087615966796875
1728122589.2953322,space,,49,key down,
1728122589.401922,space,,49,key up,0.10658979415893555
1728122591.442467,,i,34,key down,
1728122591.5323,,i,34,key up,0.08983302116394043
1728122591.637146,,n,45,key down,
1728122591.74208,,n,45,key up,0.1049339771270752
1728122591.952223,,s,1,key down,
1728122592.057028,,s,1,key up,0.10480499267578125
1728122592.132399,,i,34,key down,
1728122592.23706,,i,34,key up,0.1046609878540039
1728122592.702497,,d,2,key down,
1728122592.80701,,d,2,key up,0.10451292991638184
1728122594.757186,,i,34,key down,
1728122594.8620028,,i,34,key up,0.10481691360473633
1728122594.982121,,o,31,key down,
1728122595.087404,,o,31,key up,0.10528302192687988
1728122595.2224262,,u,32,key down,
1728122595.312045,,u,32,key up,0.08961892127990723
1728122595.3721101,,d,2,key down,
1728122595.462401,,d,2,key up,0.09029078483581543
1728122596.4974651,backspace,,51,key down,
1728122596.572104,backspace,,51,key up,0.07463884353637695
1728122596.7669911,,s,1,key down,
1728122596.8569999,,s,1,key up,0.09000873565673828
1728122597.005899,space,,49,key down,
1728122597.110873,space,,49,key up,0.10497403144836426
1728122597.635943,shift_r,,60,key down,
1728122598.085492,shift_r,,60,key up,0.44954895973205566
1728122598.372386,,o,31,key down,
1728122598.445011,,o,31,key up,0.07262492179870605
1728122598.521964,,p,35,key down,
1728122598.6270661,,p,35,key up,0.1051020622253418
1728122598.897166,,y,6,key down,
1728122598.987448,,y,6,key up,0.09028196334838867
1728122599.045425,space,,49,key down,
1728122599.1524348,space,,49,key up,0.1070098876953125
1728122599.347309,shift_r,,60,key down,
1728122599.5423732,shift_r,,60,key up,0.19506406784057617
1728122599.765057,,r,15,key down,
1728122599.842096,,r,15,key up,0.07703900337219238
1728122599.9322271,,i,34,key down,
1728122600.022135,,i,34,key up,0.08990788459777832
1728122600.1722088,,t,17,key down,
1728122600.276161,,t,17,key up,0.10395216941833496
1728122600.471264,,e,14,key down,
1728122600.577035,,e,14,key up,0.10577106475830078
1728122600.682144,,r,15,key down,
1728122600.772057,,r,15,key up,0.08991312980651855
1728122600.980753,,s,1,key down,
1728122601.102108,,s,1,key up,0.12135505676269531
1728122602.227089,space,,49,key down,
1728122602.331968,space,,49,key up,0.10487914085388184
1728122602.5121448,,a,0,key down,
1728122602.6311228,,a,0,key up,0.11897802352905273
1728122603.515114,,m,46,key down,
1728122603.621891,,m,46,key up,0.10677695274353027
1728122603.817056,,b,11,key down,
1728122603.9221241,,b,11,key up,0.10506820678710938
1728122604.012031,,u,32,key down,
1728122604.102371,,u,32,key up,0.09033989906311035
1728122604.117625,,s,1,key down,
1728122604.2216,,s,1,key up,0.10397505760192871
1728122604.236224,,h,4,key down,
1728122604.3421,,h,4,key up,0.10587596893310547
1728122604.372447,,e,14,key down,
1728122604.445127,,e,14,key up,0.07267999649047852
1728122604.519934,,d,2,key down,
1728122604.6410618,,d,2,key up,0.12112784385681152
1728122604.641869,space,,49,key down,
1728122604.746968,space,,49,key up,0.10509896278381348
1728122604.82051,,h,4,key down,
1728122604.8821828,,e,14,key down,
1728122604.9100459,,h,4,key up,0.08953595161437988
1728122604.98667,,e,14,key up,0.10448718070983887
1728122605.062114,,r,15,key down,
1728122605.152013,,r,15,key up,0.08989906311035156
1728122607.4022279,,",",43,key down,
1728122607.5070999,,",",43,key up,0.10487198829650879
1728122607.6420789,space,,49,key down,
1728122607.7469099,space,,49,key up,0.10483098030090332
1728122607.8070269,,m,46,key down,
1728122607.897108,,m,46,key up,0.09008121490478516
1728122607.912147,,a,0,key down,
1728122608.0174122,,a,0,key up,0.10526514053344727
1728122608.152499,,d,2,key down,
1728122608.2270029,,d,2,key up,0.07450389862060547
1728122608.3012779,,e,14,key down,
1728122608.392095,,e,14,key up,0.09081721305847168
1728122608.526123,space,,49,key down,
1728122608.616329,space,,49,key up,0.09020590782165527
1728122608.737064,,h,4,key down,
1728122608.8113668,,h,4,key up,0.07430291175842285
1728122608.826955,,e,14,key down,
1728122608.902045,,e,14,key up,0.07508993148803711
1728122608.977139,,r,15,key down,
1728122609.0521002,,r,15,key up,0.07496118545532227
1728122609.0820282,space,,49,key down,
1728122609.170378,space,,49,key up,0.08834981918334961
1728122609.2324219,,d,2,key down,
1728122609.352454,,d,2,key up,0.12003207206726074
1728122609.9229262,,r,15,key down,
1728122610.012108,,r,15,key up,0.08918190002441406
1728122610.130156,,u,32,key down,
1728122610.205034,,u,32,key up,0.07487797737121582
1728122610.282167,,n,45,key down,
1728122610.3874,,n,45,key up,0.10523295402526855
1728122610.6108842,,k,40,key down,
1728122610.702422,,k,40,key up,0.0915377140045166
1728122611.9323149,space,,49,key down,
1728122612.0374641,space,,49,key up,0.1051492691040039
1728122612.0825129,,w,13,key down,
1728122612.201219,,w,13,key up,0.11870622634887695
1728122613.012157,,i,34,key down,
1728122613.102433,,i,34,key up,0.09027600288391113
1728122613.191381,,t,17,key down,
1728122613.2815301,,t,17,key up,0.0901491641998291
1728122613.3271208,,h,4,key down,
1728122613.3871229,,h,4,key up,0.06000208854675293
1728122613.460661,space,,49,key down,
1728122613.581859,space,,49,key up,0.12119817733764648
1728122613.912725,shift_r,,60,key down,
1728122614.270418,shift_r,,60,key up,0.3576929569244385
1728122614.390713,,o,31,key down,
1728122614.4853709,,o,31,key up,0.09465789794921875
1728122614.586337,,m,46,key down,
1728122614.58799,,n,45,key down,
1728122614.6303291,,n,45,key up,0.04233908653259277
1728122614.645694,,m,46,key up,0.0593569278717041
1728122614.735177,,g,5,key down,
1728122614.825238,,g,5,key up,0.09006094932556152
1728122616.521021,backspace,,51,key down,
1728122616.595427,backspace,,51,key up,0.07440614700317383
1728122616.6421509,backspace,,51,key down,
1728122616.730595,backspace,,51,key up,0.08844423294067383
1728122617.2881,backspace,,51,key down,
1728122617.360134,backspace,,51,key up,0.07203388214111328
1728122617.78236,,n,45,key down,
1728122617.857044,,n,45,key up,0.07468390464782715
1728122618.1101959,,g,5,key down,
1728122618.2014668,,g,5,key up,0.09127092361450195
1728122618.247465,,e,14,key down,
1728122618.3215501,,e,14,key up,0.07408523559570312
1728122619.161579,space,,49,key down,
1728122619.2806249,space,,49,key up,0.11904597282409668
1728122619.3423738,,a,0,key down,
